TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercentage,PaymentType
906,2025-05-04,1124,2014,404,3.0,0,5,debit
907,2025-05-04,1011,2008,403,2.0,106.54,15,cash
908,2025-05-04,1003,2090,402,2.0,57.31,20,storecredit
909,2025-05-04,1132,2066,401,3.0,1548.18,20,storecredit
910,2025-05-04,1169,2093,402,3.0,755.94,20,storecredit
911,2025-05-04,1088,2084,404,1.0,0,5,debit
912,2025-05-04,1142,2078,401,0.0,568.04,15,cash
913,2025-05-04,1164,2020,404,3.0,1879.15,15,cash
914,2025-05-04,1042,2009,404,2.0,53.05,15,cash
915,2025-05-04,1061,2042,403,0.0,167.61,5,debit
916,2025-05-04,1129,2028,404,3.0,2551.76,5,debit
917,2025-05-04,1060,2010,404,3.0,544.88,20,storecredit
918,2025-05-04,1146,2057,401,3.0,436.98,5,debit
919,2025-05-04,1114,2040,401,3.0,34.54,15,cash
920,2025-05-04,1190,2083,401,0.0,2304.48,20,storecredit
921,2025-05-04,1103,2052,401,0.0,2193.78,20,storecredit
922,2025-05-04,1023,2077,403,1.0,505.65,20,storecredit
923,2025-05-04,1167,2085,404,2.0,387.44,5,debit
924,2025-05-04,1093,2006,402,3.0,594,15,cash
925,2025-05-04,1084,2071,404,2.0,492.13,15,cash
926,2025-05-04,1183,2057,401,0.0,873.96,15,cash
927,2025-05-04,1194,2084,402,0.0,563.7,5,debit
928,2025-05-04,1087,2045,403,2.0,499.42,5,debit
929,2025-05-04,1179,2013,401,1.0,1683.65,20,storecredit
930,2025-05-04,1126,2017,404,0.0,927.4,5,debit
931,2025-05-04,1065,2078,402,1.0,127.81,15,cash
932,2025-05-04,1030,2050,402,3.0,186.78,20,storecredit
933,2025-05-04,1005,2024,403,0.0,621.35,20,storecredit
934,2025-05-04,1193,2053,401,0.0,1830.45,20,storecredit
935,2025-05-04,1197,2057,404,1.0,1179.85,5,debit
936,2025-05-04,1127,2000,401,3.0,969.31,15,cash
937,2025-05-04,1149,2061,402,1.0,359.86,15,cash
938,2025-05-04,1187,2016,401,3.0,2584.16,15,cash
939,2025-05-04,1168,2076,403,3.0,2418.21,5,debit
940,2025-05-04,1107,2077,402,2.0,898.93,5,debit
941,2025-05-04,1101,2043,403,3.0,3493.8,20,storecredit
942,2025-05-04,1034,2017,404,2.0,0,5,debit
943,2025-05-04,1179,2070,403,1.0,61.52,15,cash
944,2025-05-04,1051,2026,403,2.0,338.5,20,storecredit
945,2025-05-04,1172,2016,402,2.0,516.83,20,storecredit
946,2025-05-04,1181,2014,403,3.0,246.3,20,storecredit
947,2025-05-04,1149,2073,404,2.0,799.09,5,debit
948,2025-05-04,1108,2001,401,0.0,412.35,15,cash
949,2025-05-04,1097,2018,401,0.0,1084.52,15,cash
950,2025-05-04,1051,2034,402,2.0,217.87,15,cash
951,2025-05-04,1174,2032,402,0.0,4728,5,debit
952,2025-05-04,1176,2037,402,0.0,720.28,5,debit
953,2025-05-04,1091,2057,401,1.0,786.56,20,storecredit
954,2025-05-04,1190,2082,404,1.0,239.94,5,debit
955,2025-05-04,1130,2089,403,0.0,413.52,15,cash
956,2025-05-04,1097,2049,404,2.0,0,20,storecredit
957,2025-05-04,1141,2006,401,2.0,0,20,storecredit
958,2025-05-04,1051,2079,404,1.0,1710.97,20,storecredit
959,2025-05-04,1162,2090,403,1.0,257.9,5,debit
960,2025-05-04,1198,2092,402,2.0,771.54,15,cash
961,2025-05-04,1114,2022,401,1.0,3020.31,15,cash
962,2025-05-04,1044,2094,401,3.0,493.35,15,cash
963,2025-05-04,1010,2054,403,2.0,720.41,5,debit
964,2025-05-04,1033,2020,403,0.0,751.66,5,debit
965,2025-05-04,1084,2059,402,0.0,0,20,storecredit
966,2025-05-04,1039,2041,401,2.0,0,5,debit
967,2025-05-04,1125,2073,403,0.0,1997.72,15,cash
968,2025-05-04,1005,2090,403,1.0,193.43,20,storecredit
969,2025-05-04,1047,2066,401,1.0,464.45,20,storecredit
970,2025-05-04,1106,2069,404,0.0,464.78,20,storecredit
971,2025-05-04,1089,2028,402,2.0,0,5,debit
972,2025-05-04,1084,2046,403,1.0,0,15,cash
973,2025-05-04,1192,2079,404,0.0,950.54,15,cash
974,2025-05-04,1029,2085,403,3.0,726.45,15,cash
975,2025-05-04,1061,2082,402,0.0,533.2,5,debit
976,2025-05-04,1174,2041,404,0.0,804.21,5,debit
977,2025-05-04,1098,2032,403,0.0,0,20,storecredit
978,2025-05-04,1132,2098,403,3.0,3631.44,5,debit
979,2025-05-04,1124,2005,403,1.0,1157.71,15,cash
980,2025-05-04,1082,2065,401,0.0,1411.02,20,storecredit
981,2025-05-04,1042,2098,401,0.0,4539.3,20,storecredit
982,2025-05-04,1053,2085,402,3.0,726.45,20,storecredit
983,2025-05-04,1026,2026,404,0.0,423.12,5,debit
984,2025-05-04,1191,2087,402,0.0,477.96,15,cash
985,2025-05-04,1117,2091,403,0.0,1811.58,15,cash
986,2025-05-04,1022,2009,401,1.0,119.36,15,cash
987,2025-05-04,1064,2071,401,1.0,1107.29,5,debit
988,2025-05-04,1066,2052,404,3.0,5118.82,5,debit
989,2025-05-04,1161,2051,404,2.0,375.42,20,storecredit
990,2025-05-04,1004,2049,401,0.0,939.84,5,debit
991,2025-05-04,1164,2092,401,0.0,2893.26,15,cash
992,2025-05-04,1179,2009,403,0.0,66.31,20,storecredit
993,2025-05-04,1074,2087,403,0.0,477.96,20,storecredit
994,2025-05-04,1072,2097,404,3.0,842.1,20,storecredit
995,2025-05-04,1101,2084,401,3.0,1127.4,5,debit
996,2025-05-04,1040,2068,402,1.0,2952.86,15,cash
997,2025-05-04,1191,2050,403,1.0,504.31,15,cash
998,2025-05-04,1076,2086,403,0.0,2682.3,15,cash
999,2025-05-04,1141,2071,402,0.0,1230.32,5,debit
1000,2025-05-04,1010,2000,404,0.0,3877.24,5,debit
1001,2025-05-04,1078,2026,403,1.0,761.62,20,storecredit
1002,2025-05-04,1105,2082,402,1.0,239.94,5,debit
1003,2025-05-04,1047,2028,403,1.0,1148.29,15,cash
1004,2025-05-04,1029,2023,401,3.0,2818.62,20,storecredit
1005,2025-05-04,1165,2070,401,2.0,54.69,20,storecredit
1006,2025-05-04,1171,2008,403,0.0,133.18,20,storecredit
1007,2025-05-04,1050,2092,404,2.0,771.54,5,debit
1008,2025-05-04,1091,2016,402,0.0,1292.08,15,cash
1009,2025-05-04,1072,2079,401,1.0,855.49,15,cash
1010,2025-05-04,1081,2062,404,2.0,495.49,15,cash
1011,2025-05-04,1157,2084,403,1.0,253.67,5,debit
1012,2025-05-04,1144,2072,403,2.0,672.48,5,debit
1013,2025-05-04,1109,2021,401,2.0,668.33,20,storecredit
1014,2025-05-04,1063,2028,404,2.0,510.35,5,debit
1015,2025-05-04,1092,2017,403,3.0,1854.8,15,cash
1016,2025-05-04,1118,2057,403,2.0,699.17,20,storecredit
1017,2025-05-04,1124,2070,401,1.0,30.76,20,storecredit
1018,2025-05-04,1165,2077,401,2.0,449.46,20,storecredit
1019,2025-05-04,1035,2068,402,2.0,1968.58,5,debit
1020,2025-05-04,1187,2080,401,0.0,0,15,cash
1021,2025-05-04,1004,2064,401,3.0,882.12,15,cash
1022,2025-05-04,1196,2075,402,0.0,2341.92,15,cash
1023,2025-05-04,1141,2033,404,1.0,0,5,debit
1024,2025-05-04,1093,2050,402,2.0,448.27,5,debit
1025,2025-05-04,1034,2059,401,3.0,1536.15,20,storecredit
1026,2025-05-04,1093,2064,401,1.0,793.91,5,debit
1027,2025-05-04,1157,2087,402,1.0,286.78,15,cash
1028,2025-05-04,1114,2020,402,1.0,676.49,20,storecredit
1029,2025-05-04,1188,2093,404,2.0,1814.26,20,storecredit
1030,2025-05-04,1010,2028,404,1.0,1148.29,20,storecredit
1031,2025-05-04,1016,2033,403,1.0,2257.88,5,debit
1032,2025-05-04,1010,2085,402,2.0,387.44,15,cash
1033,2025-05-04,1099,2060,404,0.0,0,15,cash
1034,2025-05-04,1010,2083,403,0.0,768.16,15,cash
1035,2025-05-04,1180,2066,403,2.0,1238.54,5,debit
1036,2025-05-04,1148,2069,402,3.0,697.17,5,debit
1037,2025-05-04,1167,2048,403,0.0,1072.89,20,storecredit
1038,2025-05-04,1132,2032,404,1.0,851.04,5,debit
1039,2025-05-04,1132,2051,403,2.0,187.71,15,cash
1040,2025-05-04,1124,2061,401,1.0,0,20,storecredit
1041,2025-05-04,1112,2021,402,0.0,835.41,20,storecredit
1042,2025-05-04,1131,2082,403,1.0,239.94,20,storecredit
1043,2025-05-04,1038,2023,402,2.0,0,5,debit
1044,2025-05-04,1154,2091,401,1.0,3260.84,15,cash
1045,2025-05-04,1106,2042,401,3.0,1173.27,15,cash
1046,2025-05-04,1172,2061,404,1.0,719.71,15,cash
1047,2025-05-04,1151,2020,404,0.0,1127.49,5,debit
1048,2025-05-04,1062,2005,402,1.0,385.9,5,debit
1049,2025-05-04,1034,2080,401,1.0,2996.14,20,storecredit
1050,2025-05-04,1014,2021,403,1.0,1503.74,5,debit
1051,2025-05-04,1132,2051,401,2.0,281.57,15,cash
1052,2025-05-04,1021,2027,404,3.0,775.83,20,storecredit
1053,2025-05-04,1123,2021,402,3.0,0,20,storecredit
1054,2025-05-04,1153,2018,402,2.0,867.62,20,storecredit
1055,2025-05-04,1042,2092,403,3.0,1446.63,5,debit
1056,2025-05-04,1152,2075,401,1.0,2107.73,15,cash
1057,2025-05-04,1096,2049,402,0.0,939.84,15,cash
1058,2025-05-04,1004,2025,404,1.0,0,15,cash
1059,2025-05-04,1155,2012,402,3.0,623.19,5,debit
1060,2025-05-04,1157,2076,401,0.0,2418.21,5,debit
1061,2025-05-04,1023,2061,402,0.0,199.92,20,storecredit
1062,2025-05-04,1198,2086,404,3.0,894.1,5,debit
1063,2025-05-04,1094,2005,404,1.0,771.8,15,cash
1064,2025-05-04,1123,2098,404,2.0,3631.44,20,storecredit
1065,2025-05-04,1150,2094,401,3.0,2466.75,20,storecredit
1066,2025-05-04,1034,2032,404,1.0,1702.08,20,storecredit
1067,2025-05-04,1021,2036,404,2.0,348.77,5,debit
1068,2025-05-04,1048,2000,401,0.0,4846.55,15,cash
1069,2025-05-04,1133,2000,404,1.0,872.38,15,cash
1070,2025-05-04,1176,2040,404,2.0,55.26,15,cash
1071,2025-05-04,1027,2019,404,2.0,747.14,5,debit
1072,2025-05-04,1066,2068,404,2.0,1968.58,5,debit
1073,2025-05-04,1156,2035,404,1.0,0,20,storecredit
1074,2025-05-04,1105,2070,404,1.0,0,5,debit
1075,2025-05-04,1094,2071,404,2.0,984.26,15,cash
1076,2025-05-04,1078,2073,403,3.0,499.43,20,storecredit
1077,2025-05-04,1188,2017,401,1.0,417.33,20,storecredit
1078,2025-05-04,1114,2089,402,0.0,827.04,20,storecredit
1079,2025-05-04,1054,2065,404,2.0,376.27,5,debit
1080,2025-05-04,1140,2078,401,1.0,255.62,15,cash
1081,2025-05-04,1099,2081,401,0.0,1492.44,15,cash
1082,2025-05-04,1037,2060,404,0.0,1225.14,15,cash
1083,2025-05-04,1016,2033,402,2.0,2007,5,debit
1084,2025-05-04,1020,2077,401,3.0,561.83,5,debit
1085,2025-05-04,1102,2078,403,0.0,142.01,20,storecredit
1086,2025-05-04,1198,2022,404,3.0,671.18,5,debit
1087,2025-05-04,1002,2025,403,1.0,503.32,15,cash
1088,2025-05-04,1008,2076,402,1.0,1450.93,20,storecredit
1089,2025-05-04,1172,2004,403,1.0,834.52,20,storecredit
1090,2025-05-04,1167,2000,402,0.0,969.31,20,storecredit
1091,2025-05-04,1070,2099,404,2.0,1551.17,5,debit
1092,2025-05-04,1171,2050,404,1.0,168.1,15,cash
1093,2025-05-04,1132,2001,401,0.0,2061.75,15,cash
1094,2025-05-04,1140,2036,403,2.0,348.77,15,cash
1095,2025-05-04,1070,2028,402,3.0,2551.76,5,debit
1096,2025-05-04,1103,2073,401,2.0,0,5,debit
1097,2025-05-04,1044,2052,401,0.0,2193.78,20,storecredit
1098,2025-05-04,1128,2037,403,0.0,0,5,debit
1099,2025-05-04,1131,2032,403,3.0,4728,15,cash
1100,2025-05-04,1096,2072,404,1.0,378.27,20,storecredit
1101,2025-05-04,1193,2043,404,3.0,2620.35,20,storecredit
1102,2025-05-04,1150,2003,404,0.0,1155.54,20,storecredit
1103,2025-05-04,1066,2008,404,1.0,59.93,5,debit
1104,2025-05-04,1173,2089,402,2.0,0,15,cash
1105,2025-05-04,1105,2045,401,2.0,499.42,15,cash
1106,2025-05-04,1063,2036,401,3.0,653.94,15,cash
1107,2025-05-04,1172,2095,403,0.0,981.58,5,debit
1108,2025-05-04,1141,2022,404,2.0,0,5,debit
1109,2025-05-04,1090,2027,403,1.0,698.25,20,storecredit
1110,2025-05-04,1191,2087,402,3.0,955.92,5,debit
1111,2025-05-04,1188,2025,402,1.0,251.66,15,cash
1112,2025-05-04,1067,2026,402,1.0,380.81,20,storecredit
1113,2025-05-04,1063,2079,403,1.0,1710.97,20,storecredit
1114,2025-05-04,1199,2013,401,0.0,5612.16,20,storecredit
1115,2025-05-04,1173,2084,404,0.0,281.85,5,debit
1116,2025-05-04,1195,2069,401,3.0,697.17,15,cash
1117,2025-05-04,1095,2079,403,3.0,950.54,15,cash
1118,2025-05-04,1147,2035,404,1.0,809.99,15,cash
1119,2025-05-04,1195,2065,403,3.0,1411.02,5,debit
1120,2025-05-04,1056,2096,402,0.0,0,5,debit
1121,2025-05-04,1134,2054,404,0.0,3602.04,20,storecredit
1122,2025-05-04,1128,2044,404,1.0,373.64,5,debit
1123,2025-05-04,1117,2015,404,2.0,1619.93,15,cash
1124,2025-05-04,1176,2001,401,1.0,371.12,20,storecredit
1125,2025-05-04,1097,2074,401,2.0,527.6,20,storecredit
1126,2025-05-04,1092,2078,403,1.0,383.43,20,storecredit
1127,2025-05-04,1140,2033,402,2.0,1338,5,debit
1128,2025-05-04,1120,2078,403,2.0,227.22,15,cash
1129,2025-05-04,1047,2063,404,1.0,0,15,cash
1130,2025-05-04,1107,2089,403,2.0,330.82,15,cash
1131,2025-05-04,1102,2035,404,1.0,1619.98,5,debit
1132,2025-05-04,1146,2016,402,0.0,0,5,debit
1133,2025-05-04,1184,2034,402,3.0,680.85,20,storecredit
1134,2025-05-04,1097,2025,402,1.0,1258.29,5,debit
1135,2025-05-04,1121,2001,402,3.0,0,15,cash
1136,2025-05-04,1127,2017,403,3.0,0,20,storecredit
1137,2025-05-04,1076,2032,401,3.0,6619.2,20,storecredit
1138,2025-05-04,1025,2088,402,0.0,0,20,storecredit
1139,2025-05-04,1055,2032,404,0.0,945.6,5,debit
1140,2025-05-04,1115,2095,403,2.0,0,15,cash
1141,2025-05-04,1092,2046,403,2.0,80.23,15,cash
1142,2025-05-04,1005,2052,401,2.0,1170.02,15,cash
1143,2025-05-04,1173,2077,402,1.0,1516.94,5,debit
1144,2025-05-04,1199,2036,403,2.0,871.92,5,debit
1145,2025-05-04,1172,2065,404,3.0,2822.04,20,storecredit
1146,2025-05-04,1020,2048,403,3.0,1072.89,5,debit
1147,2025-05-04,1161,2018,402,2.0,1301.42,15,cash
1148,2025-05-04,1107,2080,404,0.0,4993.56,20,storecredit
1149,2025-05-04,1020,2020,403,1.0,1014.74,20,storecredit
1150,2025-05-04,1080,2040,403,2.0,55.26,20,storecredit
1151,2025-05-04,1154,2082,404,2.0,639.84,5,debit
1152,2025-05-04,1113,2099,403,3.0,646.32,15,cash
1153,2025-05-04,1105,2021,402,0.0,835.41,15,cash
1154,2025-05-04,1032,2093,402,2.0,2419.01,15,cash
1155,2025-05-04,1190,2089,401,1.0,0,5,debit
1156,2025-05-04,1042,2050,401,0.0,1120.68,5,debit
1157,2025-05-04,1016,2060,401,0.0,816.76,20,storecredit
1158,2025-05-04,1197,2050,401,0.0,560.34,5,debit
1159,2025-05-04,1067,2079,402,0.0,1901.08,15,cash
1160,2025-05-04,1167,2049,403,1.0,0,20,storecredit
1161,2025-05-04,1063,2094,403,3.0,493.35,20,storecredit
1162,2025-05-04,1160,2016,402,1.0,1162.87,20,storecredit
1163,2025-05-04,1007,2004,403,2.0,2225.4,5,debit
1164,2025-05-04,1121,2059,403,3.0,2048.2,15,cash
1165,2025-05-04,1034,2089,402,3.0,2481.12,15,cash
1166,2025-05-04,1161,2095,404,2.0,392.63,15,cash
1167,2025-05-04,1088,2061,402,0.0,799.68,5,debit
1168,2025-05-04,1113,2039,403,3.0,976.44,5,debit
1169,2025-05-04,1066,2019,403,0.0,933.93,20,storecredit
1170,2025-05-04,1000,2066,402,2.0,412.85,5,debit
1171,2025-05-04,1073,2060,401,3.0,0,15,cash
1172,2025-05-04,1193,2061,403,0.0,199.92,20,storecredit
1173,2025-05-04,1196,2055,403,1.0,194.18,20,storecredit
1174,2025-05-04,1001,2070,403,1.0,61.52,20,storecredit
1175,2025-05-04,1105,2071,404,3.0,615.16,5,debit
1176,2025-05-04,1063,2020,404,3.0,375.83,15,cash
1177,2025-05-04,1056,2033,401,3.0,836.25,15,cash
1178,2025-05-04,1160,2030,403,2.0,271.95,15,cash
1179,2025-05-04,1166,2095,403,3.0,1472.37,5,debit
1180,2025-05-04,1048,2008,402,1.0,0,5,debit
1181,2025-05-04,1074,2014,404,3.0,738.9,20,storecredit
1182,2025-05-04,1069,2089,404,1.0,372.17,5,debit
1183,2025-05-04,1082,2002,402,0.0,1732,15,cash
1184,2025-05-04,1136,2002,402,0.0,1732,20,storecredit
1185,2025-05-04,1072,2034,402,3.0,0,20,storecredit
1186,2025-05-04,1186,2001,402,0.0,824.7,20,storecredit
1187,2025-05-04,1038,2001,404,1.0,0,5,debit
1188,2025-05-04,1087,2053,403,3.0,2440.6,15,cash
1189,2025-05-04,1095,2059,401,2.0,1638.56,15,cash
1190,2025-05-04,1020,2096,402,0.0,2688.72,15,cash
1191,2025-05-04,1068,2099,404,0.0,1938.96,5,debit
1192,2025-05-04,1139,2060,402,1.0,1102.63,5,debit
1193,2025-05-04,1064,2048,401,0.0,715.26,20,storecredit
1194,2025-05-04,1196,2091,402,3.0,0,5,debit
1195,2025-05-04,1197,2056,402,0.0,1049.44,15,cash
1196,2025-05-04,1050,2058,401,1.0,1800.22,20,storecredit
1197,2025-05-04,1121,2049,403,2.0,751.87,20,storecredit
1198,2025-05-04,1040,2080,401,0.0,1664.52,20,storecredit
1199,2025-05-04,1064,2061,403,1.0,179.93,5,debit
1200,2025-05-04,1092,2006,402,0.0,198,15,cash
1201,2025-05-04,1060,2081,404,2.0,1193.95,15,cash
1202,2025-05-04,1003,2021,403,0.0,2506.23,15,cash
1203,2025-05-04,1101,2031,401,0.0,1130.6,15,cash
1204,2025-05-04,1148,2088,404,1.0,0,5,debit
1205,2025-05-04,1095,2098,401,1.0,2451.22,5,debit
1206,2025-05-04,1040,2063,401,2.0,883.94,20,storecredit
1207,2025-05-04,1194,2080,401,0.0,1664.52,5,debit
1208,2025-05-04,1091,2082,402,0.0,0,15,cash
1209,2025-05-04,1032,2062,402,2.0,1981.95,20,storecredit
1210,2025-05-04,1142,2082,403,3.0,799.8,20,storecredit
1211,2025-05-04,1187,2024,401,3.0,372.81,20,storecredit
1212,2025-05-04,1091,2092,402,2.0,385.77,5,debit
1213,2025-05-04,1010,2062,404,2.0,990.98,15,cash
1214,2025-05-04,1138,2089,404,1.0,744.34,15,cash
1215,2025-05-04,1145,2023,403,2.0,1503.26,15,cash
1216,2025-05-04,1187,2059,403,1.0,1843.38,5,debit
1217,2025-05-04,1017,2067,402,3.0,0,5,debit
1218,2025-05-04,1075,2033,403,3.0,836.25,20,storecredit
1219,2025-05-04,1000,2099,404,1.0,2326.75,5,debit
1220,2025-05-04,1004,2079,403,1.0,0,15,cash
1221,2025-05-04,1082,2092,401,3.0,0,20,storecredit
1222,2025-05-04,1048,2067,404,1.0,785.56,20,storecredit
1223,2025-05-04,1156,2036,403,3.0,0,20,storecredit
1224,2025-05-04,1164,2041,401,0.0,804.21,5,debit
1225,2025-05-04,1133,2084,401,0.0,0,15,cash
1226,2025-05-04,1033,2022,401,1.0,604.06,15,cash
1227,2025-05-04,1027,2062,402,0.0,1238.72,15,cash
1228,2025-05-04,1008,2073,404,3.0,1498.29,5,debit
1229,2025-05-04,1134,2079,403,0.0,950.54,5,debit
1230,2025-05-04,1093,2028,401,0.0,1275.88,20,storecredit
1231,2025-05-04,1053,2083,404,0.0,2304.48,5,debit
1232,2025-05-04,1119,2081,401,2.0,0,15,cash
1233,2025-05-04,1142,2095,404,2.0,1177.9,20,storecredit
1234,2025-05-04,1181,2007,403,0.0,583.39,20,storecredit
1235,2025-05-04,1187,2009,403,0.0,265.24,20,storecredit
1236,2025-05-04,1055,2066,401,0.0,2580.3,5,debit
1237,2025-05-04,1185,2029,404,1.0,12.16,15,cash
1238,2025-05-04,1049,2067,402,1.0,261.86,15,cash
1239,2025-05-04,1142,2095,404,0.0,1963.16,15,cash
1240,2025-05-04,1196,2081,403,3.0,746.22,5,debit
1241,2025-05-04,1179,2085,404,0.0,242.15,5,debit
1242,2025-05-04,1042,2023,404,2.0,2254.9,20,storecredit
1243,2025-05-04,1168,2020,404,2.0,601.33,5,debit
1244,2025-05-04,1080,2070,403,2.0,0,15,cash
1245,2025-05-04,1105,2097,404,2.0,673.68,20,storecredit
1246,2025-05-04,1155,2030,402,3.0,509.91,20,storecredit
1247,2025-05-04,1196,2070,403,2.0,27.34,20,storecredit
1248,2025-05-04,1115,2057,404,0.0,1747.92,5,debit
1249,2025-05-04,1185,2004,403,0.0,2781.75,15,cash
1250,2025-05-04,1132,2017,403,0.0,0,15,cash
1251,2025-05-04,1076,2028,402,2.0,1020.7,15,cash
1252,2025-05-04,1005,2098,403,1.0,3268.3,5,debit
1253,2025-05-04,1024,2004,404,2.0,1483.6,5,debit
1254,2025-05-04,1039,2017,403,2.0,370.96,20,storecredit
1255,2025-05-04,1149,2031,402,2.0,904.48,5,debit
1256,2025-05-04,1076,2011,404,1.0,737.53,15,cash
1257,2025-05-04,1187,2009,403,3.0,198.93,20,storecredit
1258,2025-05-04,1044,2062,401,2.0,495.49,20,storecredit
1259,2025-05-04,1009,2093,404,0.0,0,20,storecredit
1260,2025-05-04,1199,2007,403,2.0,1400.14,5,debit
1261,2025-05-04,1111,2053,401,1.0,3294.81,15,cash
1262,2025-05-04,1191,2083,401,3.0,768.16,15,cash
1263,2025-05-04,1013,2039,401,2.0,1562.3,15,cash
1264,2025-05-04,1138,2072,402,2.0,672.48,5,debit
1265,2025-05-04,1128,2089,402,1.0,744.34,5,debit
1266,2025-05-04,1012,2086,404,3.0,2682.3,20,storecredit
1267,2025-05-04,1192,2076,401,1.0,1450.93,5,debit
1268,2025-05-04,1110,2037,404,1.0,324.13,15,cash
1269,2025-05-04,1033,2043,401,3.0,4367.25,20,storecredit
1270,2025-05-04,1146,2095,401,3.0,1963.16,20,storecredit
1271,2025-05-04,1067,2010,404,3.0,0,20,storecredit
1272,2025-05-04,1198,2089,402,1.0,744.34,5,debit
1273,2025-05-04,1123,2071,402,3.0,1845.48,15,cash
1274,2025-05-04,1101,2083,402,1.0,2074.03,15,cash
1275,2025-05-04,1062,2009,403,3.0,66.31,15,cash
1276,2025-05-04,1082,2087,401,0.0,318.64,5,debit
1277,2025-05-04,1171,2052,404,2.0,0,5,debit
1278,2025-05-04,1089,2024,403,2.0,298.25,20,storecredit
1279,2025-05-04,1152,2083,401,2.0,1843.58,5,debit
1280,2025-05-04,1043,2044,404,1.0,373.64,15,cash
1281,2025-05-04,1112,2005,402,1.0,0,20,storecredit
1282,2025-05-04,1175,2047,402,0.0,1004.94,20,storecredit
1283,2025-05-04,1028,2094,401,1.0,888.03,20,storecredit
1284,2025-05-04,1158,2018,403,0.0,2169.04,5,debit
1285,2025-05-04,1087,2088,401,2.0,567.48,15,cash
1286,2025-05-04,1115,2060,401,2.0,980.11,15,cash
1287,2025-05-04,1053,2094,402,1.0,888.03,15,cash
1288,2025-05-04,1139,2066,403,3.0,2580.3,5,debit
1289,2025-05-04,1159,2093,402,0.0,0,5,debit
1290,2025-05-04,1096,2074,401,2.0,1055.2,20,storecredit
1291,2025-05-04,1043,2007,403,1.0,525.05,5,debit
1292,2025-05-04,1178,2079,403,0.0,950.54,15,cash
1293,2025-05-04,1119,2083,401,0.0,768.16,20,storecredit
1294,2025-05-04,1099,2084,403,2.0,0,20,storecredit
1295,2025-05-04,1027,2002,403,3.0,866,20,storecredit
1296,2025-05-04,1059,2048,401,2.0,572.21,5,debit
1297,2025-05-04,1124,2076,401,1.0,2176.39,15,cash
1298,2025-05-04,1050,2064,404,0.0,1470.2,15,cash
1299,2025-05-04,1010,2031,403,2.0,1356.72,15,cash
1300,2025-05-04,1125,2050,402,0.0,373.56,5,debit
1301,2025-05-04,1088,2087,403,2.0,509.82,5,debit
1302,2025-05-04,1160,2038,402,2.0,2223.62,20,storecredit
1303,2025-05-04,1015,2080,403,3.0,2496.78,5,debit
1304,2025-05-04,1007,2071,403,1.0,553.64,15,cash
1305,2025-05-04,1038,2043,404,1.0,786.1,20,storecredit
1306,2025-05-04,1022,2093,404,1.0,2721.38,20,storecredit
1307,2025-05-04,1106,2030,402,3.0,1019.82,20,storecredit
1308,2025-05-04,1079,2077,403,3.0,561.83,5,debit
1309,2025-05-04,1138,2016,402,1.0,872.15,15,cash
1310,2025-05-04,1148,2069,402,1.0,418.3,15,cash
1311,2025-05-04,1079,2088,402,3.0,709.35,15,cash
1312,2025-05-04,1197,2018,402,2.0,867.62,5,debit
1313,2025-05-04,1017,2071,401,1.0,553.64,5,debit
1314,2025-05-04,1081,2018,401,2.0,867.62,20,storecredit
1315,2025-05-04,1105,2052,403,3.0,731.26,5,debit
1316,2025-05-04,1190,2081,403,1.0,0,15,cash
1317,2025-05-04,1199,2024,401,1.0,223.69,20,storecredit
1318,2025-05-04,1047,2003,403,1.0,346.66,20,storecredit
1319,2025-05-04,1152,2029,402,0.0,27.02,20,storecredit
1320,2025-05-04,1091,2010,404,1.0,210.17,5,debit
1321,2025-05-04,1128,2077,404,2.0,0,15,cash
1322,2025-05-04,1047,2049,404,3.0,0,15,cash
1323,2025-05-04,1035,2020,402,1.0,676.49,15,cash
1324,2025-05-04,1008,2052,401,2.0,585.01,5,debit
1325,2025-05-04,1105,2028,402,1.0,1148.29,5,debit
1326,2025-05-04,1016,2022,404,3.0,2684.72,20,storecredit
1327,2025-05-04,1176,2041,404,1.0,1447.58,5,debit
1328,2025-05-04,1109,2051,401,3.0,469.28,15,cash
1329,2025-05-04,1184,2040,404,0.0,103.62,20,storecredit
1330,2025-05-04,1133,2013,404,3.0,3741.44,20,storecredit
1331,2025-05-04,1010,2031,404,0.0,1130.6,20,storecredit
1332,2025-05-04,1142,2049,401,1.0,0,5,debit
1333,2025-05-04,1074,2056,404,2.0,839.55,15,cash
1334,2025-05-04,1198,2036,404,1.0,392.36,15,cash
1335,2025-05-04,1108,2037,401,1.0,648.25,15,cash
1336,2025-05-04,1118,2082,404,0.0,799.8,5,debit
1337,2025-05-04,1184,2064,401,1.0,264.64,5,debit
1338,2025-05-04,1199,2074,402,3.0,1978.5,20,storecredit
1339,2025-05-04,1105,2041,404,0.0,0,5,debit
1340,2025-05-04,1045,2058,402,3.0,0,15,cash
1341,2025-05-04,1023,2032,403,1.0,1702.08,20,storecredit
1342,2025-05-04,1183,2093,401,0.0,2267.82,20,storecredit
1343,2025-05-04,1029,2090,404,2.0,57.31,20,storecredit
1344,2025-05-04,1021,2067,404,1.0,261.86,5,debit
1345,2025-05-04,1096,2070,404,0.0,136.72,15,cash
1346,2025-05-04,1196,2021,403,1.0,751.87,15,cash
1347,2025-05-04,1041,2018,402,0.0,1084.52,15,cash
